"Lon"	"Lat"	"Site"	"Detected"	"Bathy"	"gBathy"	"Iso200"	"Beaufort"	"Subj"	"Effort_km"	"Year"
-1.3	45.3	633	0	-24.9821428571429	0.0888859875655423	78376.7392232465	3	1	21.6356991405207	2012
-1.3	45.5	634	0	-26.4413793103448	0.0890078554893362	93627.4904196175	3	1	12.5275510214359	2012
-1.3	45.7	635	0	-19.1627906976744	0.116255405337311	104348.757335817	4	0	6.77725681139892	2012
-1.3	45.9	636	0	-19.2727272727273	0.0730784542181275	117248.135114147	4	0	2.50337761721874	2012
-1.3	46.1	637	0	-21.3333333333333	0.298178811868032	132995.767799191	3	1	0.595752919765616	2012
-5.7	46.9	47	0	-2161.25	5.38401043415069	17239.7937377916	4.5	0.5	0.550031919393779	2013
-5.5	46.9	74	0	-829.939393939394	7.1019615838022	4710.2235648809	4	0	27.6867552845686	2013
-5.5	47.1	75	0	-264.484848484848	4.82073457747923	2906.89174607121	4	0	17.5052810480696	2013
-5.3	46.9	101	0	-800.136842105263	5.71689402163029	5554.30989686041	4	1	27.363860293431	2013
-5.3	47.1	102	0	-148.48	0.174074682854116	4470.44246915071	5	0	11.8929333202383	2013
-5.3	47.3	103	0	-123.191489361702	0.610468431039059	5503.67572748427	5	0	10.4877538244484	2013
-5.3	47.5	104	0	-244.28813559322	2.1369374273187	1488.76832151041	5	1	15.5944096749244	2013
-5.1	46.7	127	0	-821.592920353982	6.1532288478539	5636.53272536292	3	1	14.6638289331897	2013
-5.1	46.9	128	0	-221.595238095238	1.62356499014866	2719.75050665794	3	1	7.39731610448083	2013
-5.1	47.1	129	0	-147.178947368421	0.153127850160787	17614.542718096	5	0	18.4707275098561	2013
-5.1	47.3	130	0	-131.542372881356	0.270463729592956	5606.37957757984	5	0	18.6117563803769	2013
-5.1	47.5	131	0	-152.441860465116	0.56431081223973	5148.59655264159	4	0	23.0626021931957	2013
-5.1	47.7	132	0	-116.48	0.15552492869397	14014.9812857463	4	1	18.3410440810881	2013
-4.9	46.3	152	0	-2235.64285714286	5.92711394173758	22647.9902702702	2	1	7.80601282296712	2013
-4.9	46.5	153	0	-824.924050632911	3.96509473572803	11950.3414601907	5	0	11.0776708484609	2013
-4.9	46.7	154	0	-351.380952380952	3.13477499286334	4437.25220155163	5	0	7.98578451433013	2013
-4.9	46.9	155	0	-155.592233009709	0.374941947137557	10852.5845514422	3	1	17.4692503219268	2013
-4.9	47.1	156	0	-137.630434782609	0.156250910914463	25167.5872085982	5	0	10.0408965880687	2013
-4.9	47.3	157	0	-116.827160493827	0.29988629731959	24893.607554988	5	1	12.7599288804593	2013
-4.9	47.5	158	0	-123.427419354839	0.146675338232589	17955.8833003958	3	0	32.282277143886	2013
-4.9	47.7	159	0	-101.266666666667	0.228595312001805	27282.5302675865	4	1	10.7818237352159	2013
-4.9	47.9	160	0	-56.5769230769231	0.250860889227344	40324.9234680279	4	1	11.5396740023863	2013
-4.7	46.3	179	0	-1133.81818181818	4.71751887870557	11107.2788661873	3	0.5	21.2407853501467	2013
-4.7	46.5	180	0	-518.659090909091	4.6585941680453	4703.59793110802	3	1	13.1052028904647	2013
-4.7	46.7	181	0	-165.076271186441	0.248847500326396	7281.34662974789	5	0	19.180295061016	2013
-4.7	46.9	182	0	-177.842105263158	0.293140938407496	21948.2052469047	3	1	3.70369080987807	2013
-4.7	47.1	183	0	-138.188888888889	0.318617357831034	19050.7243337539	3	1	18.1259380258425	2013
-4.7	47.3	184	0	-114.763440860215	0.26536007746253	33531.8967148448	4	0	24.4636701376815	2013
-4.7	47.5	185	0	-115.581818181818	0.149518559940837	34751.9176709958	4	0	9.4430250342368	2013
-4.7	47.7	186	0	-102.526315789474	0.168587431099201	37018.4041959404	3	0	18.7302846084063	2013
-4.7	47.9	187	0	-31.3225806451613	0.167991285647957	54839.7579346414	3	1	32.2678061815371	2013
-4.5	46.3	206	0	-932.960396039604	7.2360294077656	7610.09149193847	3	0	16.975131357113	2013
-4.5	46.5	207	0	-148.336538461538	0.138125995514341	7207.438019423	3	0.5	24.2984403070162	2013
-4.5	46.7	208	0	-148.534482758621	0.145600550294179	10397.7185396232	5	0	11.3705414039557	2013
-4.5	46.9	209	0	-198.508196721311	0.97670327081177	2807.42025182843	5	0	12.1717812378546	2013
-4.5	47.1	210	0	-120.418181818182	0.126530901207165	22156.3186161895	3	0	11.277728413249	2013
-4.5	47.3	211	0	-116.887096774194	0.0956457239245215	32201.9625345133	4.5	0	26.1968839403311	2013
-4.5	47.5	212	0	-103.954198473282	0.088985122854018	47774.7300411101	4	0	22.6802300891512	2013
-4.5	47.7	213	0	-69.0263157894737	0.216254019864688	51936.7653925968	3	0	10.6537258764388	2013
-4.5	47.9	214	0	-37.7967479674797	0.287706187494644	61559.3929369703	3	1	32.4017174448307	2013
-4.3	46.1	232	0	-1534.9512195122	9.32949429605065	11864.9162697958	4	1	21.6262874162725	2013
-4.3	46.3	233	0	-332.846774193548	3.62972939965285	2961.15698403102	4	0	40.3403148906263	2013
-4.3	46.5	234	0	-210.464646464646	2.6048688989396	2264.325447394	3	1	33.4628719209527	2013
-4.3	46.7	235	0	-139.709677419355	0.266048984602094	2393.93887523164	4	0	3.61884452483593	2013
-4.3	46.9	236	0	-174.392523364486	0.740284818215905	3998.29955188603	5	0	19.2836890207495	2013
-4.3	47.1	237	0	-127.173913043478	0.137928647697782	21452.2063963728	4	0	14.5483815291691	2013
-4.3	47.3	238	0	-104.505050505051	0.125900807235428	40524.5831661568	4	0	29.087658407434	2013
-4.3	47.5	239	0	-99.4117647058823	0.132580003938546	56629.7381086863	3	0	6.11386096618584	2013
-4.3	47.7	240	0	-69.0268456375839	0.356514711257995	64909.0828003066	4	0	21.2472910195133	2013
-4.1	45.9	258	1	-1659.11111111111	9.85662194755342	12281.4562445322	4	0	32.7848907678498	2013
-4.1	46.1	259	0	-487.026086956522	4.58096580783958	4751.69877527435	3	1	38.3772747946743	2013
-4.1	46.3	260	0	-146.25	0.0792194203688548	9587.46325858854	3	1	8.77421893100075	2013
-4.1	46.5	261	0	-143.475	0.174621027056128	3973.41421132324	3.5	1	11.8432989959491	2013
-4.1	46.7	262	0	-284.384615384615	3.00317021790677	1463.41929716081	3	0	16.9006597983766	2013
-4.1	46.9	263	0	-167	0.503326896245458	5717.66333315187	4	0	8.12187680383368	2013
-4.1	47.1	264	0	-122.80981595092	0.164169641828702	21150.432212685	4	0	21.4035583485626	2013
-4.1	47.3	265	0	-108.853658536585	0.0915827827482689	39199.3742279848	4	0	14.8931523596548	2013
-4.1	47.5	266	0	-95.4626865671642	0.0737360393934286	65443.4826883074	5	0	48.6186503102744	2013
-4.1	47.7	267	0	-36.6022727272727	0.484092642214488	78957.005425255	3	1	3.57343747396871	2013
-3.9	45.5	283	0	-3081.09523809524	6.60193064099266	34455.5085147323	4	1	1.55959401518641	2013
-3.9	45.7	284	0	-1854.87096774194	6.48645180079245	15253.4615100979	3	1	24.6546772078628	2013
-3.9	45.9	285	0	-1300.63291139241	9.95417319822916	8736.56509968261	3	1	14.3712313700421	2013
-3.9	46.1	286	0	-285.196078431373	2.32629067989468	2594.64552137937	4	0	16.0925890175978	2013
-3.9	46.3	287	0	-140.255474452555	0.465508100814628	6635.70143618275	3	1	9.32993886946775	2013
-3.9	46.5	288	0	-159.953271028037	1.39425585058596	1767.49181245087	4	1	24.5559533739107	2013
-3.9	46.7	289	0	-258.372340425532	0.96924089481856	4130.24229546853	3.5	0	39.7963399167723	2013
-3.9	46.9	290	0	-137.51094890511	0.596562830255414	7227.19628782413	3	1	21.9060534054546	2013
-3.9	47.1	291	0	-107.56204379562	0.143886517039942	29272.700609515	3	0	18.4044355828016	2013
-3.9	47.3	292	0	-98.65625	0.0595430740067968	50456.4411206735	4	0	18.1285284788078	2013
-3.9	47.5	293	0	-87.7058823529412	0.118771232828936	70181.6457518629	3	1	6.98253351309143	2013
-3.9	47.7	294	1	-43.3886255924171	0.261452090021629	89116.0190105389	4	0	17.2324716070886	2013
-3.7	45.3	309	0	-3902.80769230769	1.92902023058671	30018.3966669949	3	1	8.94891468900447	2013
-3.7	45.5	310	0	-2801.54716981132	5.41891905046859	19694.0973860032	4	1	23.095089456685	2013
-3.7	45.7	311	0	-1598.55172413793	7.25080231962533	10246.8969106041	3	1	18.9031944493645	2013
-3.7	45.9	312	0	-248.752293577982	2.90381900988382	3782.13927933705	4	1	17.1796792482261	2013
-3.7	46.1	313	0	-131.151260504202	0.994969875371757	2654.94369946545	4	0	17.4943954452977	2013
-3.7	46.3	314	0	-136.491525423729	0.844319732922871	4295.23817840996	4	0	29.9843772682955	2013
-3.7	46.5	315	0	-128.189873417722	0.0782073795371041	9126.93511796529	3	1	14.7176148442521	2013
-3.7	46.7	316	0	-122.935483870968	0.131381814307984	10830.160822493	4	1	5.70416981060928	2013
-3.7	46.9	317	0	-110.860294117647	0.171186783227741	16897.1849007516	3	1	18.3761738131325	2013
-3.7	47.1	318	0	-100.189189189189	0.138266639884662	28133.8407216101	3	1	10.3818374421165	2013
-3.7	47.3	319	0	-102.261904761905	0.107197084996317	47894.112014406	3	0	19.1061485402193	2013
-3.7	47.5	320	0	-79.0422535211268	0.0888870983764949	71745.577084299	4	0	19.9281783013317	2013
-3.7	47.7	321	0	-40.9035087719298	0.196172036769751	93564.9626173323	3.5	0	17.2130713326672	2013
-3.5	45.1	335	0	-2588.63636363636	4.74397366697138	31793.8636186606	4	1	16.1235926995209	2013
-3.5	45.3	336	0	-3170.16666666667	5.79006258646647	23975.3417604427	4	1	16.0877309151388	2013
-3.5	45.5	337	0	-1480.62921348315	9.01837320006296	7643.67864434673	3	1	16.0663056381931	2013
-3.5	45.7	338	0	-236.046357615894	2.41206124054872	3803.11710167723	3	0	27.2065762743641	2013
-3.5	45.9	339	0	-184.121739130435	0.645407523150029	3258.9101119469	3	1	17.4334124878514	2013
-3.5	46.1	340	0	-23.4098360655738	0.176940880837988	10094.1118538146	4	0	9.6700761745852	2013
-3.5	46.3	341	0	-58.4117647058824	0.232283400327844	11749.4796014576	4	0	18.3753645910182	2013
-3.5	46.5	342	0	-171.855670103093	0.552169780410135	3658.34363009154	4	0	34.3721649109158	2013
-3.5	46.7	343	0	-149.697674418605	0.490646495765378	22155.2720784282	3	1	18.0562550949055	2013
-3.5	46.9	344	0	-96.1176470588235	0.264021477654201	30332.9979370978	3	1	36.3533572803273	2013
-3.5	47.1	345	0	-95.1818181818182	0.257693674063662	40970.2061617223	3	1	24.622170662563	2013
-3.5	47.3	346	0	-80.025641025641	0.108383311834345	62528.6587754821	3	0	26.6036935528854	2013
-3.5	47.5	347	0	-57.5681818181818	0.22164248035882	80559.8949580155	4	0	17.5477057167946	2013
-3.5	47.7	348	0	-32.1458333333333	0.372602849577864	93029.7041053771	4	0	12.1986146524282	2013
-3.3	44.9	361	1	-3356.34615384615	1.98260508592312	38202.2023733447	4	1	17.4858617351953	2013
-3.3	45.1	362	0	-1352.0350877193	4.39315473824217	18944.9041832538	4	1	24.1084183862829	2013
-3.3	45.3	363	0	-1068.92810457516	6.90874773380803	9336.82169647144	3	1	15.0269481642102	2013
-3.3	45.5	364	0	-321.097087378641	3.91604673522479	3530.23750980825	3	1	14.2925692759143	2013
-3.3	45.7	365	0	-132.887096774194	0.17706300846992	10129.1023135155	3	0	9.21048011623144	2013
-3.3	45.9	366	0	-122.609375	0.362786873592995	13651.3317936536	4	0	10.9454738598871	2013
-3.3	46.1	367	0	-123.201754385965	0.668846795923616	7914.11031377921	4	0	17.0254073481072	2013
-3.3	46.3	368	0	-106.981981981982	0.438474144383862	12942.9198551793	5	0	17.445335172745	2013
-3.3	46.5	369	0	-134.911290322581	0.392211196583606	8280.01208311145	3.5	1	13.5400842230289	2013
-3.3	46.7	370	0	-120.314516129032	0.250301569700241	30129.4577665912	4	1	19.3284983143086	2013
-3.3	46.9	371	0	-99.7837837837838	0.173515848882563	45173.6702004183	3	1	15.6642992687893	2013
-3.3	47.1	372	0	-78.1896551724138	0.155796890339718	56444.4956730592	3	1	17.0869169858637	2013
-3.3	47.3	373	0	-62.0746268656716	0.201059005237115	65801.0164598466	3	1	13.3972075251601	2013
-3.3	47.5	374	0	-31.5053191489362	0.173154027211143	84713.4976448519	4	0	54.4732436843867	2013
-3.1	44.5	386	0	-1658.2380952381	2.24704191372508	71522.1945755225	5	0	0.94245485801188	2013
-3.1	44.7	387	1	-2851.16	4.30393024921417	51660.8729900943	4	0	24.7636631119232	2013
-3.1	44.9	388	0	-2971.27906976744	4.12413814455964	26469.0373541052	4	1	28.0353333136197	2013
-3.1	45.1	389	0	-1159.36363636364	5.27322567159479	12086.833403393	4	1	12.8181638578472	2013
-3.1	45.3	390	0	-252.481203007519	2.00739870394083	2893.42083390382	3	1	15.8094725949647	2013
-3.1	45.5	391	0	-146.186813186813	0.369430522792615	9474.32742940513	3	1	11.5338185415056	2013
-3.1	45.7	392	0	-82.04	0.839314289331436	18044.3067560024	3	1	17.2574331716046	2013
-3.1	45.9	393	0	-115.884955752212	0.476258942247492	22402.0136950945	4	0	17.51335873863	2013
-3.1	46.1	394	0	-130.107438016529	0.172816642598549	25265.1637167612	4	0	17.4364385953443	2013
-3.1	46.3	395	0	-109.520547945205	0.173048869974605	23605.6186380057	4	0	32.239999139863	2013
-3.1	46.5	396	0	-106.272	0.163833798959851	23041.4193268021	4	0	16.8995635151259	2013
-3.1	46.7	397	0	-95.0131578947368	0.275264542745916	36359.7300416418	4	0	10.6058523589203	2013
-3.1	46.9	398	0	-64.2112676056338	0.192530313532957	47231.9558477367	4	0	10.5143072705009	2013
-3.1	47.1	399	0	-67.5677966101695	0.283412511192136	65021.4560028951	3	0	17.1168676042172	2013
-3.1	47.3	400	1	-33.2890173410405	0.27494437180761	77799.1014065628	3	1	17.3441841959353	2013
-3.1	47.5	401	0	-24.3	0.123233879978458	87487.7506715499	3	0	0.761591696767197	2013
-2.9	44.5	413	0	-1567.52	1.60604362607002	65572.2921407265	1	1	0.574714888692205	2013
-2.9	45.1	416	0	-1702.28301886792	10.2870854656651	8501.28180053345	3	1	17.558402555987	2013
-2.9	45.3	417	0	-135.714285714286	0.684830336571203	6069.63881248527	3	1	18.4274728673078	2013
-2.9	45.5	418	0	-69.6153846153846	0.572609385427756	18532.1315255614	2	1	17.7879745450249	2013
-2.9	45.7	419	0	-104.789915966387	0.577724172475458	35001.6279660669	3	1	17.5280645336972	2013
-2.9	45.9	420	0	-98.0229885057471	0.472189162654438	35811.6321816452	4	0	15.1079138431382	2013
-2.9	46.1	421	0	-111.456140350877	0.272483235780607	40044.598668708	4	0	27.3891010477596	2013
-2.9	46.3	422	0	-114.776470588235	0.280932803495842	41512.6582469977	4	1	0.875301368906263	2013
-2.9	46.5	423	0	-103.663461538462	0.202278252082089	37133.1562097152	3	1	18.474672060282	2013
-2.9	46.7	424	0	-87.5050505050505	0.155197959355634	43756.5921586116	4	0	22.0047621254783	2013
-2.9	46.9	425	1	-50.4351851851852	0.086507517809945	60255.9428312556	4	0	18.8569985147687	2013
-2.9	47.1	426	0	-43.219298245614	0.108242960009528	80897.4433890351	3.5	0	17.0942785407598	2013
-2.9	47.3	427	0	-27.6901408450704	0.157642142663539	88854.5440569588	3	1	14.8505847861447	2013
-2.7	44.9	442	0	-2418.38524590164	6.31239249667183	19035.8313615086	4	1	42.1800685530613	2013
-2.7	45.1	443	0	-321.597633136095	3.76654626861126	3443.3632566922	3	1	18.0057219583138	2013
-2.7	45.3	444	0	-141.24427480916	0.784880872958034	3692.13884305175	3	1	17.8634625552927	2013
-2.7	45.5	445	0	-62.969696969697	0.905688684471328	20737.239727194	3	1	14.2324393623037	2013
-2.7	45.7	446	0	-108.234567901235	0.5232403886355	39016.6852036257	3	1	9.95401201003765	2013
-2.7	45.9	447	0	-107.835051546392	0.122173208474498	51647.5949282684	3	1	11.5545403666106	2013
-2.7	46.1	448	0	-107.744047619048	0.329694049965058	52818.369160433	3	1	26.6018905823114	2013
-2.7	46.3	449	0	-90.9621212121212	0.255948362872004	54659.4492074775	4	0	22.2705144936225	2013
-2.7	46.5	450	1	-77.0695652173913	0.101191177202956	52900.5656419448	3	0	18.6665935474018	2013
-2.7	46.7	451	0	-50.1851851851852	0.272865224698627	61774.6853466531	4	0	17.338337122321	2013
-2.7	46.9	452	1	-38.1031746031746	0.128948541298982	75974.1389675307	4	0	16.0527826249326	2013
-2.7	47.1	453	0	-30.8620689655172	0.200023629606284	92427.81798006	3	1	11.3995647140515	2013
-2.7	47.3	454	1	-23.8414634146341	0.165388460975231	101577.948107637	4	1	36.3439701401878	2013
-2.5	44.9	469	0	-2014.39622641509	7.67269419199266	12513.0078546796	4	1	26.0208628189237	2013
-2.5	45.1	470	0	-474.362068965517	4.97941451973614	5713.54435685599	3	1	12.8612621933411	2013
-2.5	45.3	471	0	-154.904109589041	0.460732917671334	14743.011493927	3	1	10.6131634255383	2013
-2.5	45.5	472	0	-104.429906542056	0.493278626387364	19951.1557850598	3	1	16.9062565202545	2013
-2.5	45.7	473	0	-114.858064516129	0.372650019379873	39132.491642178	3	1	24.3327306304675	2013
-2.5	45.9	474	0	-106.632258064516	0.242772107619432	59973.3715369894	3	1	32.85824364386	2013
-2.5	46.1	475	0	-71.8629032258064	0.232195695351449	68291.0663941507	3	1	17.3735069562089	2013
-2.5	46.3	476	0	-65.6592592592593	0.177847618030177	67985.6706496958	4	1	20.4624597908347	2013
-2.5	46.5	477	0	-64.1808510638298	0.120012101023755	66320.6860542383	3	0	9.2573195079309	2013
-2.5	46.7	478	0	-44.1652173913043	0.154951634662955	74751.3186082506	3	0	25.994285753471	2013
-2.5	46.9	479	0	-21.6301369863014	0.0985518456628061	83191.8240705636	2	0	15.5947163200984	2013
-2.5	47.1	480	0	-24.7372262773723	0.0943263557460839	94993.200060224	5	0	10.6878082962502	2013
-2.5	47.3	481	0	-21.3571428571429	0.0631404272945864	106123.124890558	2	1	6.26197126839795	2013
-2.3	43.7	490	0	-669.047619047619	3.40459986527761	16079.3685605637	4	0	4.82229715934307	2013
-2.3	43.9	491	0	-499.55	1.53852834999561	10600.851811376	2	1	1.34911318884481	2013
-2.3	44.5	494	0	-1051.77777777778	2.90823747714361	15984.1521564446	3	1	10.3355305630262	2013
-2.3	44.7	495	0	-1320.53608247423	6.5549937277725	18275.484037066	3	1	0.7484595688553	2013
-2.3	44.9	496	0	-840.181286549708	8.12092312839296	4236.81826998913	2	1	15.8055856046958	2013
-2.3	45.1	497	0	-124.58273381295	0.516717706746656	8893.17930692571	4	0	25.1950428172373	2013
-2.3	45.3	498	0	-107.321678321678	0.289905446184265	28399.3726471099	3	1	17.7924635174571	2013
-2.3	45.5	499	0	-89.3521126760563	0.526302060400936	36835.6563188262	3	1	17.4978605153999	2013
-2.3	45.7	500	0	-95.7878787878788	0.206293012675914	51824.9595151884	3	1	23.1117387142743	2013
-2.3	45.9	501	0	-71.4424778761062	0.188153847310263	71705.5203726491	3	1	14.4690595159307	2013
-2.3	46.1	502	0	-43.7166666666667	0.3143640636156	81247.8408605391	3	1	13.1007951499619	2013
-2.3	46.3	503	0	-44.6545454545455	0.16648327328942	88114.3478563425	3	1	10.2908549884304	2013
-2.3	46.5	504	0	-43.5873015873016	0.0567743708453482	83051.5271930861	3	1	17.0077273872564	2013
-2.3	46.7	505	0	-24.5555555555556	0.251695919616355	85102.3925912611	3	0	19.397860080092	2013
-2.3	46.9	506	0	-16	0.0809588606158892	88531.2380386958	3.5	0	10.7619417923959	2013
-2.1	43.7	517	0	-510.135922330097	1.37377097392545	9712.06443289465	2	1	19.7339966984072	2013
-2.1	43.9	518	0	-237.968253968254	1.75859321914022	2588.80462691042	4	0	37.150841712785	2013
-2.1	44.1	519	0	-303.415841584158	1.89639983790936	3902.04176085985	2	1	20.7624807850624	2013
-2.1	44.3	520	0	-495.9375	2.17537668957892	8309.51513921124	2	1	27.1182793132205	2013
-2.1	44.5	521	0	-344.92039800995	2.15254484191166	4043.87483495934	3	1	21.059865819223	2013
-2.1	44.7	522	0	-777.51871657754	6.75744314563465	6613.16000271849	3	1	19.3698294724764	2013
-2.1	44.9	523	0	-117.523529411765	1.00795026535497	4421.37679570919	2	1	20.9364530994269	2013
-2.1	45.1	524	0	-99.7228260869565	0.455005091716252	22351.7740288084	3	1	45.4567381900647	2013
-2.1	45.3	525	0	-88.005291005291	0.204162119616749	38320.3243467355	3	0	18.5101699213314	2013
-2.1	45.5	526	0	-92.3716814159292	0.205003474962659	51026.560802491	4	1	37.9813250323074	2013
-2.1	45.7	527	0	-63.5294117647059	0.171105270569815	61520.6412248638	4	0	10.6026902519458	2013
-2.1	45.9	528	0	-76.0775862068966	0.328147047697085	72531.8853195201	3.5	0	14.9853609604316	2013
-2.1	46.1	529	0	-62.2708333333333	0.178102289546385	90725.1360832719	3	1	17.443984133574	2013
-2.1	46.3	530	0	-39.9805825242718	0.105829280900579	100598.058211287	3	1	19.6438239264758	2013
-2.1	46.5	531	0	-31.9026548672566	0.068358367556228	98910.367540033	3	0	17.0211343009617	2013
-1.9	43.7	544	0	-204.795454545455	1.26463145384508	2360.0672346076	2	1	25.0340478604762	2013
-1.9	43.9	545	0	-124.975409836066	0.285989417801382	10660.5731898119	3	0	38.7957353200705	2013
-1.9	44.1	546	0	-107.394230769231	0.191038102216016	13107.3585080192	2	1	22.2364154177517	2013
-1.9	44.3	547	0	-162.1640625	0.50655550629017	5724.8543583448	2	0	15.6657115818514	2013
-1.9	44.5	548	0	-113.781990521327	0.479228789825434	12864.7373695644	3	1	19.7416736482776	2013
-1.9	44.7	549	0	-100.976744186047	0.372879466319154	8357.1280897554	3	1	15.5782794789621	2013
-1.9	44.9	550	0	-86.4149659863946	0.386439498615305	15374.1010863224	3	1	17.213778681718	2013
-1.9	45.1	551	0	-67.2455089820359	0.311673996958904	30013.4616207788	3	1	23.4869585235702	2013
-1.9	45.3	552	0	-73.5860465116279	0.112146670449265	44381.6761427975	3	1	30.1009528646001	2013
-1.9	45.5	553	0	-68.6973684210526	0.146117726169331	61295.5855205534	4	0	20.1588002592518	2013
-1.9	45.7	554	1	-55.9574468085106	0.125984175774725	73337.0105269572	4	1	18.9223150395346	2013
-1.9	45.9	555	1	-51.4793388429752	0.169175388291478	88047.4107704247	3	0	17.7982845290881	2013
-1.9	46.1	556	1	-42.6306306306306	0.0522805754061755	106485.315253108	3	1	17.4088631199075	2013
-1.9	46.3	557	0	-28.1910112359551	0.0674304508007644	113833.562820236	3	1	8.44588438567095	2013
-1.9	46.5	558	0	-19.5820895522388	0.0978825121784388	112137.831763841	3	0	24.887194502282	2013
-1.7	43.7	571	0	-147.070866141732	0.831604935698152	2556.08690762383	2	1	16.4267685096908	2013
-1.7	43.9	572	0	-109.3	0.216712696338072	21418.9735076237	3	1	35.0575096226439	2013
-1.7	44.1	573	0	-92.9327731092437	0.138028618777875	26721.1576112678	2	1	22.0850811395424	2013
-1.7	44.3	574	0	-111.697916666667	0.427543272923989	22192.7005915454	3	0	22.5307498773169	2013
-1.7	44.5	575	0	-75.0294117647059	0.264072244570536	26618.0857156597	4	1	19.9613293450171	2013
-1.7	44.7	576	0	-84.8725490196078	0.297241293706511	23373.90729253	4	1	15.5866833025475	2013
-1.7	44.9	577	0	-78.8805031446541	0.491967502817418	28944.6719321309	3	1	15.500811667536	2013
-1.7	45.1	578	0	-58.808	0.247079420179129	40017.9179191767	4	1	24.0847062421248	2013
-1.7	45.3	579	1	-56.8315789473684	0.128928348232518	58322.3381715514	3	1	36.0664332468582	2013
-1.7	45.5	580	0	-44.2477064220183	0.13738903727109	77764.6280175498	4	0	17.7378407979633	2013
-1.7	45.7	581	1	-47.2575757575758	0.123028345509536	89546.5060497131	4	0	17.1240723953252	2013
-1.7	45.9	582	0	-39.4831460674157	0.0994328076250098	102330.062123351	3	0	10.1105645456228	2013
-1.7	46.1	583	0	-30.3913043478261	0.081387578226302	114343.748856381	3	1	16.0311887840553	2013
-1.7	46.3	584	0	-19.96	0.100536227325599	125595.472438876	3	1	10.3107374364944	2013
-1.5	43.7	598	0	-78.1452991452991	1.08432863971107	6346.60335893478	3	0	25.5014362575462	2013
-1.5	43.9	599	0	-44.2589928057554	0.267802183107614	24234.4662124463	3	1	20.1967036106176	2013
-1.5	44.1	600	0	-58.1633986928105	0.237476683471328	40279.0832441978	2	1	16.0343131168459	2013
-1.5	44.3	601	0	-55.2844827586207	0.199891199558524	36393.4331472971	3	1	19.4375233650534	2013
-1.5	44.5	602	0	-51.416149068323	0.162687897821021	41163.7260691667	3	1	33.9615618037048	2013
-1.5	44.7	603	0	-50.9791666666667	0.229189491287495	38915.4342862553	2	1	15.5802898331841	2013
-1.5	44.9	604	0	-30.7870967741935	0.233591881178079	44436.8790458498	3	1	15.4841211135803	2013
-1.5	45.1	605	0	-38.9473684210526	0.112054154093034	53722.6487991338	4	1	31.351247636554	2013
-1.5	45.3	606	0	-47.3900709219858	0.128408694600171	69444.6479650991	3	1	24.8614117138197	2013
-1.5	45.5	607	0	-36.8421052631579	0.110973613907062	84519.5483035411	3	1	12.5153031127412	2013
-1.5	45.7	608	0	-28.8853211009174	0.116624116846318	98057.8435384026	4	1	18.1334634998234	2013
-1.5	45.9	609	0	-25.8187919463087	0.0687142749060721	109940.022341778	3	1	24.8455360046596	2013
-1.5	46.1	610	0	-19.2635658914729	0.116145164453129	124143.064376055	3	1	28.1690299630513	2013
-1.3	44.1	627	0	-25	0.171406261622906	47374.1253082423	2	1	0.61915885553789	2013
-1.3	44.3	628	0	-28.5975609756098	0.160850430498036	48408.3921907213	2	1	4.58565206016352	2013
-1.3	44.5	629	0	-29.6111111111111	0.185446040994591	53813.7377601615	2.5	1	10.4080774728081	2013
-1.3	44.7	630	0	-26.8196721311475	0.180720148394342	52246.141018077	2	1	14.6918788375173	2013
-1.3	44.9	631	0	-24.8258064516129	0.128886706177746	58628.1445444432	2	1	10.5418457199567	2013
-1.3	45.1	632	0	-24.7831325301205	0.0882799741419324	67851.7291968296	3	1	14.7287456105036	2013
-1.3	45.3	633	0	-24.9821428571429	0.0888859875655423	78376.7392232465	3	1	20.4224034164362	2013
-1.3	45.5	634	0	-26.4413793103448	0.0890078554893362	93627.4904196175	3	1	3.63903115687937	2013
-1.3	45.7	635	0	-19.1627906976744	0.116255405337311	104348.757335817	4	0	2.18131305700878	2013
-1.3	45.9	636	0	-19.2727272727273	0.0730784542181275	117248.135114147	4	0	1.25624551686012	2013
-5.7	46.9	47	0	-2161.25	5.38401043415069	17239.7937377916	4.5	0.5	0.442454340803546	2014
-5.7	47.1	48	0	-751.35	3.88348020613193	8752.35410724177	4.5	0.5	20.5103236517962	2014
-5.7	47.3	49	0	-225.545454545455	2.18192372420295	2148.89150618724	4	1	8.93049832898268	2014
-5.5	46.9	74	0	-829.939393939394	7.1019615838022	4710.2235648809	4	0	20.3207773073593	2014
-5.5	47.1	75	0	-264.484848484848	4.82073457747923	2906.89174607121	4	0	17.1957424381817	2014
-5.5	47.3	76	0	-153.7	0.612112248968333	5158.68391372553	6	0	23.7044368247378	2014
-5.5	47.5	77	0	-158.066666666667	0.866376925508181	6808.60431179652	5	-1	2.49410880755771	2014
-5.3	46.9	101	0	-800.136842105263	5.71689402163029	5554.30989686041	4	1	41.492329904793	2014
-5.3	47.1	102	0	-148.48	0.174074682854116	4470.44246915071	5	0	11.9966239095667	2014
-5.3	47.3	103	0	-123.191489361702	0.610468431039059	5503.67572748427	5	0	10.5227861882354	2014
-5.3	47.5	104	0	-244.28813559322	2.1369374273187	1488.76832151041	5	1	22.4141196829301	2014
-5.1	46.5	126	0	-1152.91666666667	4.00471391280492	18580.4669858294	5	0	3.17401265694249	2014
